,,osmid,name,highway,maxspeed,oneway,length,geometry,hour_of_day,speed_kph_mean,speed_kph_stddev,est_width
29858104,29858103,27944055,Landsberger Allee,primary,60,True,11.448,"LINESTRING (13.5501608 52.542986, 13.5500091 52.5429403)",8,40.697,12.722,
29858140,29858089,4696047,Landsberger Allee,primary,60,True,172.845,"LINESTRING (13.5368587 52.5396264, 13.5363494 52.5395145, 13.5358317 52.5393936, 13.5350554 52.5391739, 13.5345052 52.5390232)",9,62.541,8.951,
29858455,345383999,385627959,Märkische Allee,primary,50,True,14.255,"LINESTRING (13.5515104 52.5543295, 13.5516081 52.5544431)",7,59.253,9.697,
29858455,29858480,31065721,Bitterfelder Straße,secondary,50,True,65.072,"LINESTRING (13.5515104 52.5543295, 13.5516789 52.5542761, 13.5518735 52.5542139, 13.5520162 52.5541428, 13.5521266 52.5540642, 13.5521561 52.5540371, 13.5522338 52.5539629)",8,33.863,10.013,
345383999,79380807,385627959,Märkische Allee,primary,50,True,180.349,"LINESTRING (13.5516081 52.5544431, 13.5528548 52.555877)",9,52.916,8.444,
29858458,79391356,432205796,Märkische Allee,primary,50,True,10.6,"LINESTRING (13.5544511 52.5577248, 13.5545285 52.5578077)",8,42.188,12.233,
79391356,79391357,30150690,Mehrower Allee,secondary,,True,15.905,"LINESTRING (13.5545285 52.5578077, 13.5543254 52.5578799)",9,36.718,10.001,
79391356,79378569,30150689,Märkische Allee,primary,50,True,135.72400000000002,"LINESTRING (13.5545285 52.5578077, 13.5546734 52.557979, 13.5554469 52.5588931)",9,51.97,7.917,
29858462,29885369,31065729,Märkische Allee,primary,60,True,10.848,"LINESTRING (13.5482458 52.5508476, 13.5481745 52.5507602)",7,48.88,12.671,
29885369,29858047,31065732,Märkische Allee,primary,60,True,285.37800000000004,"LINESTRING (13.5481745 52.5507602, 13.5479148 52.5504493, 13.5462349 52.5484808)",9,57.096,6.889,
29858470,312370975,432205806,Märkische Allee,primary,60,True,51.578,"LINESTRING (13.5513197 52.5543891, 13.550962 52.5539794)",8,57.634,10.076,
29858472,3548916467,30150686,Märkische Allee,primary,50,True,19.434,"LINESTRING (13.5542527 52.5577937, 13.5541183 52.5576392)",7,52.628,12.043,
29858544,29858559,432205833,Wittenberger Straße,residential,,False,12.172,"LINESTRING (13.5620483 52.5665028, 13.5618924 52.5665576)",8,25.24,14.409,
29858561,4364286058,30150682,Märkische Allee,primary,50,True,61.010999999999996,"LINESTRING (13.5654819 52.5704753, 13.5654038 52.5703834, 13.5650604 52.5699901)",9,41.906,10.785,
29858584,29858583,29326857,Wuhletalstraße,secondary,50,True,22.49,"LINESTRING (13.5582831 52.5628854, 13.5581245 52.5627076)",9,35.731,12.676,
29858598,29858565,30824835,Märkische Allee,primary_link,50,False,34.432,"LINESTRING (13.5673391 52.5733484, 13.5676842 52.5732608, 13.5678092 52.573229)",8,27.4,6.329,
29881317,21509216,192497989,Alt-Biesdorf,primary,60,True,14.278,"LINESTRING (13.5615835 52.5087013, 13.5613809 52.5087371)",8,41.694,7.708,
29881317,29881699,192497997,Blumberger Damm,secondary,50,True,161.474,"LINESTRING (13.5615835 52.5087013, 13.561649 52.5088695, 13.5616701 52.5089235, 13.5617685 52.5093771, 13.5619729 52.5101332)",7,45.163,5.753,
29881572,29881583,42816957,Altentreptower Straße,secondary,50,True,247.49300000000002,"LINESTRING (13.5720413 52.5131722, 13.5702659 52.5131547, 13.5690248 52.5131687, 13.5689809 52.5131692, 13.5683845 52.5131733)",9,51.704,4.096,
29881660,29881673,166014359,Altentreptower Straße,secondary,50,False,10.691,"LINESTRING (13.5629869 52.5142747, 13.5628309 52.5142899)",9,25.657,4.357,
29884258,29658416,30699229,Rixdorfer Straße,tertiary,50,True,233.50600000000003,"LINESTRING (13.4002166 52.4449369, 13.4009582 52.4456401, 13.4013511 52.4460126, 13.401485 52.4461396, 13.4016008 52.4462509, 13.4018063 52.4464485, 13.4018605 52.4464986, 13.4020835 52.4467018)",9,28.639,12.613,
29884971,29881317,192497994,Alt-Biesdorf,primary,60,True,154.344,"LINESTRING (13.5635951 52.5080538, 13.5625373 52.5084409, 13.5622937 52.5085177, 13.5618747 52.5086334, 13.5616697 52.5086812, 13.5615835 52.5087013)",9,21.163,17.613,
29885002,29884997,28102744,Cecilienstraße,tertiary,50,False,14.696,"LINESTRING (13.5656382 52.5291126, 13.5658304 52.529051)",7,33.148,6.739,
29885007,287964532,193572044,Elisabethstraße,tertiary,50,False,45.013999999999996,"LINESTRING (13.5662044 52.5343274, 13.5660956 52.534324, 13.5660063 52.5343236, 13.5659848 52.5343235, 13.5657726 52.5343169, 13.5655403 52.5343039)",8,34.199,5.999,
287964532,29885007,193572044,Elisabethstraße,tertiary,50,False,45.014,"LINESTRING (13.5655403 52.5343039, 13.5657726 52.5343169, 13.5659848 52.5343235, 13.5660063 52.5343236, 13.5660956 52.534324, 13.5662044 52.5343274)",9,10.615,9.189,
29885018,29885031,5065137,Eisenacher Straße,tertiary,50,False,12.958,"LINESTRING (13.5698486 52.5407585, 13.5696608 52.5407816)",7,28.865,7.004,
29885018,249887382,40155254,Blumberger Damm,secondary,50,True,146.024,"LINESTRING (13.5698486 52.5407585, 13.5698867 52.5408654, 13.5700373 52.5412877, 13.5702781 52.5420454)",7,46.056,9.271,
29885031,29885018,5065137,Eisenacher Straße,tertiary,50,False,12.958,"LINESTRING (13.5696608 52.5407816, 13.5698486 52.5407585)",9,30.93,8.216,
249887382,249887874,40155254,Blumberger Damm,secondary,50,True,142.02100000000002,"LINESTRING (13.5702781 52.5420454, 13.5704761 52.5426045, 13.5706733 52.5431612, 13.5706863 52.5431979, 13.5707203 52.543294)",7,25.702,16.865,
29885021,29885022,23200552,Blumberger Damm,secondary,50,True,28.424999999999997,"LINESTRING (13.5715657 52.5459861, 13.5716117 52.5460942, 13.5716295 52.546133, 13.5716752 52.5462329)",8,41.426,8.23,
29885022,29885035,30150692,Landsberger Allee,primary,60,True,20.772,"LINESTRING (13.5716752 52.5462329, 13.571398 52.5461524)",9,44.314,10.646,
29885034,29885021,30150691,Landsberger Allee,primary,60,True,16.524,"LINESTRING (13.5713428 52.5459252, 13.5715657 52.5459861)",7,45.142,12.378,
29885034,29885033,28186786,Blumberger Damm,secondary,50,True,146.348,"LINESTRING (13.5713428 52.5459252, 13.571322 52.5458649, 13.5712883 52.5457677, 13.5712828 52.545751, 13.5710934 52.5452061, 13.5709009 52.5446368)",8,43.975,5.88,
29885046,29885047,40158595,Landsberger Allee,primary,60,True,25.740000000000002,"LINESTRING (13.5644258 52.5445318, 13.5645908 52.5445319, 13.5646424 52.5445319, 13.5647087 52.5445336, 13.5647977 52.544536, 13.5648063 52.5445362)",7,42.067,14.256,
29885047,29885063,193580332,Allee der Kosmonauten,secondary,50,True,24.994000000000003,"LINESTRING (13.5648063 52.5445362, 13.5648054 52.5445407, 13.5647953 52.5445817, 13.5647701 52.5446866, 13.5647553 52.5447477, 13.5647527 52.5447586)",8,44.621,12.32,
29885063,29885336,4699614,Raoul-Wallenberg-Straße,secondary,50,True,95.26499999999999,"LINESTRING (13.5647527 52.5447586, 13.5647298 52.5448245, 13.5647068 52.5449066, 13.5645793 52.5453054, 13.5644851 52.5455997)",7,41.559,5.834,
29885062,29885046,20550044,Allee der Kosmonauten,secondary,50,True,22.131,"LINESTRING (13.5643718 52.5447281, 13.5644258 52.5445318)",8,50.706,8.144,
29885062,1259597830,27944053,Landsberger Allee,primary,60,True,70.399,"LINESTRING (13.5643718 52.5447281, 13.5642045 52.5447241, 13.5640273 52.5447199, 13.5637082 52.5447132, 13.5635869 52.5447161, 13.5633319 52.5447268)",8,46.432,6.029,
29885319,85930833,165439095,Poelchaustraße,tertiary,50,False,22.71,"LINESTRING (13.5503622 52.533602, 13.5504587 52.5335501, 13.5504997 52.5335264, 13.5506068 52.5334622)",7,30.544,7.267,
29885347,59955321,30824621,Raoul-Wallenberg-Straße,secondary,50,True,173.998,"LINESTRING (13.555852 52.5484617, 13.5555966 52.5485461, 13.5547158 52.5488372, 13.5537382 52.5491373, 13.553573 52.549188)",9,53.668,8.984,
59955321,86953349,30824621,Raoul-Wallenberg-Straße,secondary,50,True,95.926,"LINESTRING (13.553573 52.549188, 13.5523098 52.5495807)",9,52.619,6.956,
29885368,29858454,432205798,Märkische Allee,primary,60,True,11.432,"LINESTRING (13.5483815 52.5506943, 13.5484608 52.5507851)",9,46.301,12.569,
29886741,26876597,318658551,Tempelhofer Damm,primary,50,True,19.377,"LINESTRING (13.3855607 52.4719882, 13.3855529 52.471814)",8,36.09,12.446,
29886741,1948786090,169750495,Manfred-von-Richthofen-Straße,residential,30,True,31.458,"LINESTRING (13.3855607 52.4719882, 13.3854145 52.4719906, 13.3853827 52.4719911, 13.3852645 52.4720058, 13.3851306 52.4720653)",8,25.155,3.948,
29891211,30051656,28275973,Säntisstraße,tertiary,50,False,69.777,"LINESTRING (13.3924823 52.4211383, 13.3917583 52.4206924)",8,35.966,9.463,
30051656,30051660,28275973,Säntisstraße,tertiary,50,False,109.603,"LINESTRING (13.3917583 52.4206924, 13.3917059 52.4206604, 13.3911657 52.4203308, 13.3910136 52.420238, 13.3908274 52.420141, 13.3907119 52.4200744, 13.3905964 52.4200078)",8,20.931,11.33,
29891290,26705020,29887240,Buckower Chaussee,secondary,50,True,151.697,"LINESTRING (13.3955376 52.4131909, 13.3961977 52.4133427, 13.397632 52.4136696)",9,52.915,7.079,
29916387,95916889,542998482,Landsberger Chaussee,primary,50,True,18.376,"LINESTRING (13.5870901 52.5493526, 13.5871506 52.5493451, 13.5873551 52.549316)",7,51.158,7.765,
95916889,95927639,4702492,Landsberger Chaussee,primary,50,True,200.529,"LINESTRING (13.5873551 52.549316, 13.5874928 52.5492947, 13.5877704 52.5492518, 13.5880682 52.5492057, 13.5890094 52.5490758, 13.5902286 52.5488712)",7,52.845,7.414,
29918528,52664443,419820856,Alice-Salomon-Platz,secondary,50,True,10.124,"LINESTRING (13.6046853 52.5367021, 13.6047231 52.536614)",8,38.788,10.048,
29918531,59852731,30628811,Riesaer Straße,secondary,50,True,175.84900000000002,"LINESTRING (13.6070633 52.5336772, 13.6071868 52.5336248, 13.6073591 52.5335466, 13.6075519 52.5334765, 13.6077512 52.5334168, 13.6092589 52.5330996, 13.60932 52.5330867, 13.6094391 52.5330591)",8,35.664,19.188,
59852731,29918534,30628811,Riesaer Straße,secondary,50,True,26.515,"LINESTRING (13.6094391 52.5330591, 13.6098111 52.5329839)",8,49.564,9.596,
29962151,1929624605,182604674,Gotzkowskystraße,secondary,50,True,14.485,"LINESTRING (13.3298365 52.5237297, 13.3297936 52.5237866, 13.3297458 52.5238477)",9,31.258,9.979,
1929624605,380847410,4540284,Gotzkowskystraße,tertiary,30,False,203.20800000000003,"LINESTRING (13.3297458 52.5238477, 13.329754 52.5239341, 13.3297571 52.5239668, 13.3297613 52.5240113, 13.3297962 52.5241563, 13.3298092 52.5242101, 13.3301768 52.5256556)",9,33.59,8.576,
1929624605,1929624603,182604672,Alt-Moabit,secondary,50,True,27.169,"LINESTRING (13.3297458 52.5238477, 13.3295086 52.5238531, 13.3293445 52.5238568)",8,35.315,7.438,
1929624605,1807917065,182604675,Gotzkowskystraße,secondary,50,True,14.669,"LINESTRING (13.3297458 52.5238477, 13.3297173 52.523813, 13.3296697 52.5237699, 13.3296356 52.5237343)",9,30.433,11.0,
29985665,26876586,318665540,Tempelhofer Damm,primary,50,True,14.616,"LINESTRING (13.3857645 52.4802011, 13.3857591 52.4800697)",7,48.34,8.245,
29986612,26952355,527054560,Goebenstraße,secondary,50,True,42.20399999999999,"LINESTRING (13.366175 52.4936182, 13.3658419 52.4936688, 13.3655718 52.4937139)",8,27.537,15.983,
29988104,27785489,172656128,Leberstraße,residential,30,False,13.587,"LINESTRING (13.3614816 52.4859269, 13.3614703 52.4860489)",9,25.522,8.6,
29988104,29988105,28497526,Kolonnenstraße,secondary,50,True,83.34100000000001,"LINESTRING (13.3614816 52.4859269, 13.3616682 52.4858789, 13.3618586 52.4858186, 13.3625445 52.4855521)",7,39.23,6.981,
29988105,27785476,28497526,Kolonnenstraße,secondary,50,True,90.45400000000001,"LINESTRING (13.3625445 52.4855521, 13.3627466 52.4854715, 13.3633911 52.4852181, 13.3634502 52.4851953, 13.3637028 52.485166)",8,36.467,14.019,
30006296,4511088119,29434388,Nahmitzer Damm,secondary,50,True,29.983,"LINESTRING (13.3760706 52.4092306, 13.3758817 52.4092113, 13.375635 52.4091848)",9,40.749,7.383,
30006297,30006296,404580765,Nahmitzer Damm,secondary,50,True,13.394,"LINESTRING (13.376263 52.4092577, 13.3760706 52.4092306)",9,34.207,12.044,
30011985,1688091725,282985769,Töpchiner Weg,tertiary,50,False,77.59,"LINESTRING (13.4159385 52.4073919, 13.4157944 52.4071887, 13.4154971 52.4067482)",7,45.03,10.127,
30027164,274107527,28497535,Sachsendamm,secondary,50,True,12.991,"LINESTRING (13.3617596 52.474683, 13.3615851 52.4747315)",7,41.335,11.212,
30027164,26554152,25151770,Hedwig-Dohm-Straße,tertiary,50,True,180.577,"LINESTRING (13.3617596 52.474683, 13.3618568 52.4747847, 13.3620394 52.4749722, 13.3629583 52.4759153, 13.3629998 52.4759628, 13.3631188 52.47608)",8,28.818,10.869,
274107527,130101293,25151773,Hedwig-Dohm-Straße,secondary,50,True,14.892,"LINESTRING (13.3615851 52.4747315, 13.3614503 52.4746257)",7,38.153,10.504,
30051645,270546177,4724547,Hildburghauser Straße,secondary,50,True,12.81,"LINESTRING (13.3615338 52.4125352, 13.3613565 52.4125749)",9,38.797,8.361,
270546177,26569509,4642359,Friedenfelser Straße,primary,50,True,12.168,"LINESTRING (13.3613565 52.4125749, 13.3613071 52.4124697)",7,38.793,8.497,
270546177,5072121507,29549160,Hildburghauser Straße,secondary,50,True,266.07800000000003,"LINESTRING (13.3613565 52.4125749, 13.3611816 52.4126087, 13.3604705 52.4127444, 13.3595748 52.4129173, 13.3592416 52.41297, 13.3587275 52.4130381, 13.3575544 52.4131387)",8,46.207,7.579,
30096720,5072121508,29549160,Hildburghauser Straße,secondary,50,True,28.311999999999998,"LINESTRING (13.3553426 52.4133253, 13.3551606 52.4133443, 13.3549321 52.4133714)",9,41.246,7.882,
30096722,30099375,148093697,Osdorfer Straße,secondary,50,True,77.878,"LINESTRING (13.314721 52.4174614, 13.3144095 52.4177683, 13.3140667 52.4180357)",9,42.015,5.103,
30099375,30096725,148093699,Osdorfer Straße,secondary,50,True,78.928,"LINESTRING (13.3140667 52.4180357, 13.3142751 52.4177709, 13.3144986 52.4175161, 13.3145363 52.4174718, 13.3145947 52.4174033)",9,30.259,19.604,
30096725,2230162968,148093700,Osdorfer Straße,secondary,50,True,23.301000000000002,"LINESTRING (13.3145947 52.4174033, 13.3146814 52.4173203, 13.3147794 52.4172266)",9,39.085,12.108,
2230162968,2230162964,148093700,Osdorfer Straße,secondary,50,True,47.73,"LINESTRING (13.3147794 52.4172266, 13.3151576 52.4168646)",9,43.844,7.151,
30096733,344287210,30962392,Friedenstraße,primary,50,True,178.56900000000002,"LINESTRING (13.3842491 52.4384314, 13.3843791 52.4384542, 13.3860907 52.438755, 13.3863649 52.4388017, 13.3865613 52.4388359, 13.3867032 52.4388591, 13.3867824 52.4388717)",8,21.205,11.642,
344287210,26704788,30961315,Friedenstraße,primary,50,True,57.729,"LINESTRING (13.3867824 52.4388717, 13.3874181 52.4389722, 13.3874736 52.4389795, 13.3876071 52.4390011)",9,25.116,13.885,
30099352,30100089,4724991,Königsberger Straße,secondary,50,False,122.249,"LINESTRING (13.3166749 52.4307689, 13.3148906 52.4306104)",9,38.892,11.952,
30099352,26729615,148327543,Königsberger Straße,secondary,50,True,51.230000000000004,"LINESTRING (13.3166749 52.4307689, 13.3171287 52.4307717, 13.3172273 52.4307706, 13.3172909 52.4307697, 13.3174304 52.4307668)",8,25.486,14.448,
30100089,30099352,4724991,Königsberger Straße,secondary,50,False,122.249,"LINESTRING (13.3148906 52.4306104, 13.3166749 52.4307689)",7,38.751,12.701,
30100089,30100086,4724991,Königsberger Straße,secondary,50,False,82.16999999999999,"LINESTRING (13.3148906 52.4306104, 13.3138215 52.4305154, 13.3136913 52.4305038)",7,29.235,18.92,
30099353,1611687202,4724893,Ostpreußendamm,secondary,50,False,134.875,"LINESTRING (13.3144087 52.423984, 13.3142845 52.423896, 13.3142465 52.4238676, 13.3140816 52.4237441, 13.3133648 52.4231069, 13.3132458 52.4230012)",8,38.34,8.447,
1611687202,30099353,4724893,Ostpreußendamm,secondary,50,False,134.875,"LINESTRING (13.3132458 52.4230012, 13.3133648 52.4231069, 13.3140816 52.4237441, 13.3142465 52.4238676, 13.3142845 52.423896, 13.3144087 52.423984)",9,21.375,9.615,
30099354,30099373,148290716,Osdorfer Straße,secondary,50,True,49.986,"LINESTRING (13.3111546 52.4208164, 13.3110169 52.4209904, 13.3109067 52.4211116, 13.3108798 52.4211388, 13.3108069 52.4212124)",9,23.148,12.924,
30099373,30099355,30493838,Ostpreußendamm,secondary,50,True,58.541,"LINESTRING (13.3108069 52.4212124, 13.3109205 52.4212849, 13.3111423 52.4214265, 13.3113745 52.4216082)",8,32.504,7.805,
30099355,6096758585,437191430,Ostpreußendamm,secondary,50,False,46.276,"LINESTRING (13.3113745 52.4216082, 13.3118638 52.4218983)",8,35.097,13.423,
30099355,30099366,4724895,Ostpreußendamm,secondary,50,True,57.793,"LINESTRING (13.3113745 52.4216082, 13.310851 52.4213878, 13.3108062 52.4213638, 13.3106888 52.4213007)",9,14.876,15.534,
6096758585,30099355,437191430,Ostpreußendamm,secondary,50,False,46.276,"LINESTRING (13.3118638 52.4218983, 13.3113745 52.4216082)",8,36.855,11.392,
30099366,30099368,28819637,Ostpreußendamm,secondary,50,True,14.583,"LINESTRING (13.3106888 52.4213007, 13.3105327 52.4212105)",8,33.954,9.448,
30099357,30099354,28819638,Osdorfer Straße,secondary,50,True,48.797,"LINESTRING (13.3106552 52.4211301, 13.3107479 52.4210647, 13.3109797 52.4209013, 13.3111546 52.4208164)",9,32.653,6.553,
30099368,30099374,30493836,Ostpreußendamm,secondary,50,True,44.879000000000005,"LINESTRING (13.3105327 52.4212105, 13.310449 52.4211642, 13.3102192 52.421037, 13.3100695 52.4209238)",9,40.272,8.591,
30099374,260618805,313932642,Ostpreußendamm,secondary,50,False,259.806,"LINESTRING (13.3100695 52.4209238, 13.30997 52.4208634, 13.3096868 52.4207169, 13.3092272 52.4205444, 13.3091308 52.4205082, 13.3083293 52.4202076, 13.3081122 52.4201239, 13.3073356 52.4198179, 13.3068785 52.4196378)",8,32.347,16.693,
30099372,299287141,4724893,Ostpreußendamm,secondary,50,False,122.155,"LINESTRING (13.3167625 52.4257924, 13.3164265 52.4255352, 13.3164164 52.4255276, 13.3164047 52.4255189, 13.3162907 52.4254337, 13.3162188 52.4253799, 13.3162022 52.4253675, 13.3156287 52.4249387)",8,38.506,8.47,
30099386,501554408,671301954,Siemensstraße,secondary,50,False,30.6,"LINESTRING (13.3312872 52.4422041, 13.3309509 52.4420205)",9,42.678,6.704,
30099386,1614392921,41876460,Siemensstraße,secondary,50,False,57.941,"LINESTRING (13.3312872 52.4422041, 13.3314184 52.4422606, 13.3315416 52.4422987, 13.3317105 52.4423414, 13.3318564 52.4423783, 13.3319013 52.4423896, 13.3319265 52.4423957, 13.3320568 52.4424261)",8,9.227,8.591,
501554408,512584381,203448503,Siemensstraße,secondary,50,False,199.137,"LINESTRING (13.3309509 52.4420205, 13.3306017 52.4418298, 13.3305942 52.4418257, 13.3298525 52.4414188, 13.329027 52.4409658, 13.328947 52.4409219, 13.3287665 52.4408229)",8,37.554,14.318,
1614392921,30099386,41876460,Siemensstraße,secondary,50,False,57.940999999999995,"LINESTRING (13.3320568 52.4424261, 13.3319265 52.4423957, 13.3319013 52.4423896, 13.3318564 52.4423783, 13.3317105 52.4423414, 13.3315416 52.4422987, 13.3314184 52.4422606, 13.3312872 52.4422041)",9,36.024,7.372,
59684166,30099387,607745745,Drakestraße,secondary,50,False,13.691,"LINESTRING (13.3065808 52.4340498, 13.3066944 52.433948)",8,37.194,9.034,
59684166,59684161,607745745,Drakestraße,secondary,50,False,138.95,"LINESTRING (13.3065808 52.4340498, 13.3061429 52.4344442, 13.3054318 52.4350846)",7,36.404,5.987,
30100086,6065808462,148310744,Königsberger Straße,secondary,50,True,51.584,"LINESTRING (13.3136913 52.4305038, 13.3129313 52.430482)",7,23.356,17.967,
30100086,30100089,4724991,Königsberger Straße,secondary,50,False,82.16999999999999,"LINESTRING (13.3136913 52.4305038, 13.3138215 52.4305154, 13.3148906 52.4306104)",7,43.73,9.188,
6065808462,30100090,148310744,Königsberger Straße,secondary,50,True,40.342,"LINESTRING (13.3129313 52.430482, 13.312596 52.43048, 13.3125191 52.4304796, 13.3123367 52.4304871)",9,30.37,14.127,
30134829,26162585,306376624,Potsdamer Straße,primary,50,True,26.889,"LINESTRING (13.2586672 52.4354395, 13.2584996 52.4354742, 13.2584379 52.4354887, 13.2582995 52.4355292)",8,30.112,10.129,
30134850,1773426433,112408882,Machnower Straße,secondary,50,False,16.19,"LINESTRING (13.2528187 52.4257225, 13.2529331 52.4258503)",9,45.71,5.823,
30134850,144533671,112408882,Machnower Straße,secondary,50,False,223.478,"LINESTRING (13.2528187 52.4257225, 13.2526212 52.4254979, 13.2518567 52.4243052, 13.2517674 52.4241564, 13.2515895 52.4238597)",8,43.167,11.025,
1773426433,30134850,112408882,Machnower Straße,secondary,50,False,16.19,"LINESTRING (13.2529331 52.4258503, 13.2528187 52.4257225)",8,47.067,10.624,
1773426433,144581485,112408882,Machnower Straße,secondary,50,False,244.71200000000002,"LINESTRING (13.2529331 52.4258503, 13.2546099 52.4273855, 13.2549378 52.4276803)",9,42.955,5.28,
144533671,144533693,112408882,Machnower Straße,secondary,50,False,135.664,"LINESTRING (13.2515895 52.4238597, 13.2515493 52.423795, 13.2514326 52.4236072, 13.2509314 52.4228006, 13.2508806 52.4227188)",7,41.612,13.005,
30138572,312291650,36198925,Morgensternstraße,secondary,50,False,119.06899999999999,"LINESTRING (13.3249194 52.4278665, 13.3247612 52.4278259, 13.3243643 52.4277262, 13.323304 52.4274466)",8,41.279,5.439,
312291650,260361726,36198925,Morgensternstraße,secondary,50,False,80.82300000000001,"LINESTRING (13.323304 52.4274466, 13.3222945 52.4272061, 13.3221937 52.4271821)",8,37.282,7.29,
150900938,30139446,148309505,Goerzallee,secondary,50,False,111.453,"LINESTRING (13.3080936 52.4299782, 13.3086334 52.4304416, 13.308683 52.4304842, 13.3090422 52.4307968)",8,27.459,13.959,
30180545,369993479,34058754,Clayallee,secondary,50,True,259.125,"LINESTRING (13.2784379 52.4733957, 13.278432 52.4731586, 13.278406 52.4720545, 13.2783795 52.4710656)",8,53.299,6.375,
369993479,272477082,34058754,Clayallee,secondary,50,True,277.19100000000003,"LINESTRING (13.2783795 52.4710656, 13.2782824 52.4686536, 13.2782801 52.4685735)",7,55.565,9.597,
30180550,493927289,29490504,Clayallee,secondary,50,True,74.749,"LINESTRING (13.2786593 52.4733913, 13.278646 52.4736187, 13.2786199 52.4740631)",9,51.923,5.613,
493927289,493927296,29490504,Clayallee,secondary,50,True,112.619,"LINESTRING (13.2786199 52.4740631, 13.2786122 52.4741947, 13.2785969 52.4747426, 13.2786258 52.4748746, 13.27865 52.4749649, 13.2787058 52.4750679)",8,46.145,9.559,
30180600,1192354515,177599475,Rheinbabenallee,tertiary,50,True,237.21099999999998,"LINESTRING (13.286934 52.4722741, 13.2870299 52.4722073, 13.2890318 52.4706945, 13.2890588 52.4706682, 13.2891188 52.470608)",8,33.932,8.739,
1192354515,26739132,330972337,Rheinbabenallee,tertiary,50,True,11.426,"LINESTRING (13.2891188 52.470608, 13.289236 52.4705341)",8,25.01,9.145,
126363426,26848599,4520022,Pacelliallee,tertiary,50,True,213.601,"LINESTRING (13.2891796 52.4673205, 13.2891204 52.4668725, 13.2890708 52.4666236, 13.2884586 52.4654612)",9,25.445,7.543,
30180715,30180550,29490504,Clayallee,secondary,50,True,140.812,"LINESTRING (13.2786333 52.4721252, 13.2786657 52.47299, 13.2786593 52.4733913)",9,51.952,5.719,
30183161,27502294,47267050,Hubertusbader Straße,residential,30,False,75.233,"LINESTRING (13.2761608 52.4789567, 13.2755806 52.4784921, 13.2754668 52.4784303)",9,21.516,6.34,
30183164,30245211,4546289,Bismarckallee,residential,30,True,50.519,"LINESTRING (13.2741249 52.4854851, 13.2746723 52.4857938)",9,34.941,9.191,
30245211,30245207,4546289,Bismarckallee,residential,30,True,149.036,"LINESTRING (13.2746723 52.4857938, 13.2753365 52.4861918, 13.2762411 52.4867339)",9,36.698,7.784,
30206359,1618241404,495001015,Behmstraße,tertiary,30,True,28.362,"LINESTRING (13.4002697 52.5510952, 13.4003369 52.5510877, 13.400688 52.5510839)",7,45.621,6.947,
30245207,602223456,4546289,Bismarckallee,residential,30,True,60.367,"LINESTRING (13.2762411 52.4867339, 13.2763841 52.4868109, 13.2766052 52.4869509, 13.2768516 52.4871284)",8,36.947,6.835,
30245208,30245212,137071139,Bismarckallee,residential,30,True,147.379,"LINESTRING (13.2761404 52.486773, 13.2752435 52.486245, 13.2745755 52.4858518)",8,37.026,6.43,
30245210,602232358,47266663,Hubertusallee,secondary,50,False,173.01199999999997,"LINESTRING (13.282309 52.4838228, 13.2823903 52.4838881, 13.282435 52.4839241, 13.2824971 52.483974, 13.2825458 52.4840132, 13.2829025 52.4843006, 13.2834268 52.4847231, 13.283645 52.4849047, 13.2838466 52.4850654)",7,42.544,10.95,
30245210,602244739,502188868,Hubertusallee,secondary,50,False,148.86599999999999,"LINESTRING (13.282309 52.4838228, 13.2822224 52.4837533, 13.2821947 52.4837311, 13.2815872 52.4832436, 13.2814136 52.4830933, 13.2813515 52.4830002, 13.2813074 52.4829341, 13.2812217 52.4826834)",7,42.11,9.243,
602232358,30245210,47266663,Hubertusallee,secondary,50,False,173.012,"LINESTRING (13.2838466 52.4850654, 13.283645 52.4849047, 13.2834268 52.4847231, 13.2829025 52.4843006, 13.2825458 52.4840132, 13.2824971 52.483974, 13.282435 52.4839241, 13.2823903 52.4838881, 13.282309 52.4838228)",8,46.108,11.436,
602244739,26838117,47267057,Hubertusallee,secondary,50,True,57.476,"LINESTRING (13.2812217 52.4826834, 13.2811468 52.482477, 13.2811084 52.4822838, 13.2811007 52.4822452, 13.281103 52.4821732)",8,24.523,16.37,
602244739,30245210,502188868,Hubertusallee,secondary,50,False,148.86599999999999,"LINESTRING (13.2812217 52.4826834, 13.2813074 52.4829341, 13.2813515 52.4830002, 13.2814136 52.4830933, 13.2815872 52.4832436, 13.2821947 52.4837311, 13.2822224 52.4837533, 13.282309 52.4838228)",8,34.213,12.869,
3836935347,29419198,102776399,Wisbyer Straße,primary,50,True,75.229,"LINESTRING (13.4246811 52.5524847, 13.4247067 52.5524822, 13.4247655 52.5524756, 13.4251671 52.5524335, 13.4252348 52.5524264, 13.4257774 52.5523691)",7,43.561,10.27,
30305125,21385800,30123475,Kastanienallee,tertiary,30,True,68.741,"LINESTRING (13.4119648 52.5407091, 13.4118336 52.5405842, 13.4114187 52.5401877)",9,27.444,10.594,
30305125,98983781,152696631,Schönhauser Allee,secondary,50,True,63.614000000000004,"LINESTRING (13.4119648 52.5407091, 13.4119666 52.5406833, 13.4119949 52.5402858, 13.4119978 52.5402455, 13.4120043 52.5401375)",8,31.566,17.753,
3573516691,26848728,318138835,Lepsiusstraße,tertiary,50,False,5.797,"LINESTRING (13.3177731 52.4611936, 13.3177299 52.4611486)",8,21.914,13.754,
